news_date,n_articles,avg_tone,avg_positivity,avg_negativity,n_climate,n_carbon,n_cleantech,n_energy,n_policy,n_transition,share_climate,share_carbon,share_cleantech,share_energy,share_policy,share_transition
2018-10-19,7197,-0.79767871591118933,1.9768400856800927,2.5279856410421244,7197,1295,892,1679,5013,1679,1.0,0.17993608447964429,0.12394053077671252,0.23329164929831875,0.6965402250937891,0.23329164929831875
2018-10-20,4416,-0.92925722580161463,1.6618535799779337,2.5331829876340639,4416,576,426,1043,3098,1043,1.0,0.13043478260869565,0.096467391304347824,0.23618659420289856,0.70153985507246375,0.23618659420289856
2018-10-21,4058,-0.855677275265472,1.6065988408580618,2.637558461450503,4058,742,708,1364,2594,1364,1.0,0.18284869393790043,0.1744701823558403,0.33612617052735339,0.63923114834894035,0.33612617052735339
2018-10-22,6412,-0.8477949681923993,2.1073180823883737,2.69880513510986,6412,1297,1016,2089,4302,2089,1.0,0.20227698066126013,0.1584529008109794,0.32579538365564564,0.67092950717404864,0.32579538365564564
2018-10-23,7406,-1.2276125274925347,1.9553650778880498,3.0032787631885371,7406,1745,945,2072,4811,2072,1.0,0.23561976775587362,0.1275992438563327,0.27977315689981097,0.64960842560086418,0.27977315689981097
2018-10-24,8013,-1.2860777695906134,1.9234573478041601,2.9882830135780987,8013,1628,1186,2374,5466,2374,1.0,0.20316984899538251,0.14800948458754523,0.29626856358417569,0.68214152002995132,0.29626856358417569
2018-10-25,7326,-0.77631121787097068,2.2350042772287337,2.8508496656421483,7326,1213,908,2154,4971,2154,1.0,0.16557466557466557,0.12394212394212394,0.294021294021294,0.67854217854217858,0.294021294021294
2018-10-26,6094,-0.83071879766389345,2.2505950833436774,2.7254028994772908,6094,1161,758,1974,4227,1974,1.0,0.19051526091237284,0.124384640630128,0.32392517230062357,0.69363308171972426,0.32392517230062357
2018-10-27,4288,-0.78267730442163586,2.6547765441607649,2.8232928298259496,4288,850,452,1349,2726,1349,1.0,0.1982276119402985,0.10541044776119403,0.31459888059701491,0.63572761194029848,0.31459888059701491
2018-10-28,3830,-0.74934028485473569,1.9360013018037636,2.5055785274341171,3830,551,398,986,2755,986,1.0,0.14386422976501306,0.10391644908616188,0.25744125326370759,0.71932114882506526,0.25744125326370759
2018-10-29,7100,-0.79953039758549749,1.8726681408448955,2.6894086283740211,7100,1194,1017,1850,4525,1850,1.0,0.16816901408450705,0.1432394366197183,0.26056338028169013,0.63732394366197187,0.26056338028169013
2018-10-30,7901,-1.2719923979558581,1.966464913343452,2.8761399107252528,7901,1288,927,2081,5133,2081,1.0,0.16301733957726869,0.11732692064295659,0.26338438172383244,0.6496645994177952,0.26338438172383244
2018-10-31,7211,-0.93131854128737213,2.0157344640898343,2.7816568133781692,7211,1438,1082,1919,4860,1919,1.0,0.19941755651088613,0.15004853695742615,0.26612120371654419,0.67397032311745941,0.26612120371654419
2018-11-01,6839,-1.1104623178134818,1.929660589958097,2.8569140837103024,6839,1437,803,1947,4884,1947,1.0,0.21011843836818248,0.11741482672905396,0.28469074426085683,0.71413949407808164,0.28469074426085683
2018-11-02,5899,-1.0987100982854494,1.9800279048102418,3.034775913198295,5899,1309,608,1499,4070,1499,1.0,0.22190201729106629,0.10306831666384132,0.2541108662485167,0.689947448720122,0.2541108662485167
2018-11-03,3798,-1.1572020392542828,1.96129658381917,2.8726001784518167,3798,729,394,963,2560,963,1.0,0.19194312796208532,0.10373880989994734,0.25355450236966826,0.67403896787783046,0.25355450236966826
2018-11-04,3517,-1.2320013255000204,1.75497532204148,3.1448946914046578,3517,640,497,815,2386,815,1.0,0.18197327267557578,0.14131361956212682,0.23173158942280353,0.678419107193631,0.23173158942280353
2018-11-05,6649,-0.92721245939490693,1.9472256266524615,2.8657495283995034,6649,1186,722,1909,4033,1909,1.0,0.17837268762219882,0.10858775755752745,0.28711084373590012,0.60655737704918034,0.28711084373590012
2018-11-06,6128,-0.85033627806464773,1.9677411161231753,2.6883467170010582,6128,1124,664,1760,3929,1760,1.0,0.18342036553524804,0.10835509138381201,0.28720626631853785,0.64115535248041777,0.28720626631853785
2018-11-07,7900,-0.51358238772258646,1.9433368852599633,2.2724830019303162,7900,1556,992,2395,5639,2395,1.0,0.19696202531645571,0.12556962025316457,0.30316455696202532,0.71379746835443036,0.30316455696202532
2018-11-08,6118,-0.71592414870288124,1.8626035868337756,2.572006948059927,6118,1205,650,1507,4192,1507,1.0,0.19695979078130108,0.10624387054593004,0.24632232755802549,0.68519123896698264,0.24632232755802549
2018-11-09,5633,-0.598188444341466,2.0990280052259971,2.5191708167411857,5633,948,641,1945,3900,1945,1.0,0.16829398189241968,0.11379371560447364,0.3452867033552281,0.69234865968400494,0.3452867033552281
2018-11-10,4586,-1.2619452527077548,1.8952629594662964,2.8375385017519403,4586,580,1094,1573,2778,1573,1.0,0.12647187091146969,0.23855211513301353,0.34300043610989972,0.6057566506759704,0.34300043610989972
2018-11-11,5638,-2.1156903867876129,1.9122478456074192,3.3663200200379988,5638,463,630,1121,4529,1121,1.0,0.082121319616885416,0.11174175239446613,0.19882937211777227,0.80329904221355086,0.19882937211777227
2018-11-12,9644,-2.5297976421278867,2.1771190521580626,3.9791663958475265,9644,1095,2054,2356,6820,2356,1.0,0.11354209871422646,0.21298216507673165,0.24429697221070096,0.70717544587308168,0.24429697221070096
2018-11-13,8518,-1.2159797896338729,1.9657298557222374,3.0657411921088706,8518,1094,1407,2459,6045,2459,1.0,0.12843390467245833,0.16517961962902089,0.28868278938718012,0.70967363230805358,0.28868278938718012
2018-11-14,8468,-0.99866560295498374,2.006815116711719,3.0206561259090559,8468,1217,1464,2551,5521,2551,1.0,0.14371752479924421,0.17288615965989607,0.3012517713745867,0.65198393953708078,0.3012517713745867
2018-11-15,7163,-1.2062100833349905,2.1398799703268576,3.3574117387288411,7163,1211,1279,2181,4844,2181,1.0,0.16906324165852296,0.17855647075247802,0.30448136255758762,0.67625296663409185,0.30448136255758762
2018-11-16,7480,-1.1295981833990991,2.3408365530950541,2.9103182028545413,7480,1251,862,1793,4923,1793,1.0,0.16724598930481283,0.11524064171122994,0.23970588235294119,0.65815508021390379,0.23970588235294119
2018-11-17,7447,-2.6341105166901655,2.0145252951461563,3.8717200989097385,7447,1087,454,1786,5942,1786,1.0,0.14596481804753592,0.060964146636229351,0.239828118705519,0.79790519672351279,0.239828118705519
2018-11-18,5548,-2.6052581000824246,2.0314761776331176,3.9231001879373886,5548,644,646,1027,4052,1027,1.0,0.11607786589762076,0.11643835616438356,0.18511175198269647,0.73035328046142756,0.18511175198269647
2018-11-19,6081,-1.189974338532326,2.1520509798218064,2.8181783114590577,6081,1018,1155,1484,4234,1484,1.0,0.16740667653346489,0.18993586581154415,0.24403880940634765,0.69626706133859562,0.24403880940634765
2018-11-20,6016,-1.1370019647963905,2.0640626264971527,2.9833708528238891,6016,1208,732,1651,3716,1651,1.0,0.20079787234042554,0.12167553191489362,0.2744348404255319,0.617686170212766,0.2744348404255319
2018-11-21,6325,-0.81903374523773653,2.223312147766463,2.6764973679118995,6325,1353,799,1865,4247,1865,1.0,0.21391304347826087,0.12632411067193675,0.2948616600790514,0.67146245059288534,0.2948616600790514
2018-11-22,7420,-0.99599228138024065,2.0519480574204283,2.7880793359435474,7420,1308,817,1709,4525,1709,1.0,0.17628032345013478,0.1101078167115903,0.2303234501347709,0.60983827493261455,0.2303234501347709
2018-11-23,7051,-1.5361134362592204,2.1095123330700627,3.2360896995994208,7051,1206,859,1938,5211,1938,1.0,0.17103956885548149,0.12182669124946816,0.27485463054885834,0.73904410721883418,0.27485463054885834
2018-11-24,5880,-2.55767308333263,1.9252715934995697,3.77122157502608,5880,669,467,1366,4645,1366,1.0,0.11377551020408164,0.079421768707482993,0.23231292517006802,0.78996598639455784,0.23231292517006802
2018-11-25,4162,-1.8673274611282613,1.7889761056896412,3.3658118376734327,4162,634,436,1144,3019,1144,1.0,0.15233061028351755,0.10475732820759251,0.27486785199423353,0.72537241710716,0.27486785199423353
2018-11-26,7669,-1.6303704283288936,2.1071592301087723,3.158267825718164,7669,1071,954,2187,5318,2187,1.0,0.13965314904159604,0.1243969226757074,0.2851740774546877,0.69344112661363932,0.2851740774546877
2018-11-27,8828,-1.4332232055757042,1.8849802797753135,2.9693386152725205,8828,1248,1709,3019,6441,3019,1.0,0.14136837335749886,0.19358858178522881,0.34198006343452653,0.72961033076574533,0.34198006343452653
2018-11-28,9699,-1.118327302210576,1.988652548458592,2.8840985539934025,9699,1537,1322,2776,6789,2776,1.0,0.15846994535519127,0.1363027116197546,0.28621507371894012,0.69996906897618316,0.28621507371894012
2018-11-29,9696,-1.2891230181534823,2.1296501071042271,2.89686933039841,9696,1517,1248,2944,6820,2944,1.0,0.15645627062706272,0.12871287128712872,0.30363036303630364,0.70338283828382842,0.30363036303630364
2018-11-30,9895,-1.2979787410297443,2.15442631582937,2.8090138964655318,9895,1450,1283,2779,7351,2779,1.0,0.14653865588681153,0.12966144517433048,0.28084891359272357,0.742900454775139,0.28084891359272357
2018-12-01,8135,-1.174415888837935,1.9862107397048943,2.6941822394276564,8135,867,676,2042,6294,2042,1.0,0.10657652120467118,0.083097725875845116,0.2510141364474493,0.77369391518131525,0.2510141364474493
2018-12-02,7778,-1.134065035482112,2.0460001957744751,2.7421515316081604,7778,797,670,2242,6146,2242,1.0,0.10246850089997428,0.086140395988686044,0.28824890717408075,0.79017742350218567,0.28824890717408075
2018-12-03,11776,-0.91156911938600527,1.8913287887054337,2.5030317727135052,11776,1748,1739,4185,8117,4185,1.0,0.1484375,0.14767323369565216,0.35538383152173914,0.68928328804347827,0.35538383152173914
2018-12-04,6647,-1.3342051233842604,1.9497355688493472,2.9252911267968855,6647,1225,898,2386,4447,2386,1.0,0.1842936663156311,0.1350985406950504,0.35895892884007824,0.66902361967805024,0.35895892884007824
2018-12-05,9484,-1.0436637110871068,1.9132500208492265,2.9672406050502285,9484,1871,1549,3283,6484,3283,1.0,0.1972796288485871,0.16332770982707717,0.34616195698017715,0.68367777309152256,0.34616195698017715
2018-12-06,10107,-1.163933502582474,2.0730383557111702,3.1104732506323489,10107,2259,1862,3608,7271,3608,1.0,0.22350845948352627,0.18422875234985653,0.35698031067576924,0.71940239438013254,0.35698031067576924
2018-12-07,8242,-1.3053124778877656,1.9600034889199081,2.8002970378185874,8242,2085,1575,3219,6057,3219,1.0,0.25297257947100216,0.19109439456442612,0.390560543557389,0.73489444309633589,0.390560543557389
2018-12-08,5819,-2.0021076876064141,1.769893344780384,3.4028620590319276,5819,879,563,2361,4315,2361,1.0,0.15105688262588074,0.096752019247293347,0.40573981783811652,0.7415363464512803,0.40573981783811652
2018-12-09,4977,-2.0402894461983911,1.8005348847539775,3.3846704896082933,4977,689,545,1824,3473,1824,1.0,0.13843680932288527,0.10950371709865381,0.3664858348402652,0.69780992565802691,0.3664858348402652
2018-12-10,7995,-1.3780677614319279,1.8230015006984888,2.9150399720750797,7995,1785,1176,2798,5888,2798,1.0,0.22326454033771106,0.14709193245778612,0.34996873045653532,0.73646028767979987,0.34996873045653532
2018-12-11,8582,-1.2470481890212601,2.0598651501056713,2.8170911975603619,8582,1473,1202,2556,5939,2556,1.0,0.17163831274761127,0.14006059193661152,0.29783267303658822,0.69202982987648565,0.29783267303658822
2018-12-12,7830,-0.92559460132643223,2.0770326097343612,2.7955805732423058,7830,1367,991,2247,5356,2247,1.0,0.17458492975734355,0.12656449553001278,0.28697318007662836,0.68403575989782883,0.28697318007662836
2018-12-13,7243,-1.1172127190809662,2.0219842938321606,2.70214338935041,7243,1440,1104,2255,4603,2255,1.0,0.1988126466933591,0.15242302913157532,0.31133508214828109,0.63551014772884162,0.31133508214828109
2018-12-14,7369,-1.0251192277289785,1.8995005801708369,2.6365073512910442,7369,1319,1038,2034,4953,2034,1.0,0.17899307911521237,0.14086036097163795,0.27602116976523272,0.672140046139232,0.27602116976523272
2018-12-15,5360,-0.95226462448635341,1.7534934365360364,2.4021046764150173,5360,974,511,1492,3473,1492,1.0,0.18171641791044776,0.0953358208955224,0.2783582089552239,0.64794776119402986,0.2783582089552239
2018-12-16,5825,-0.72338565116351239,1.7546726075085415,2.5061352373773733,5825,829,486,1434,3906,1434,1.0,0.1423175965665236,0.083433476394849784,0.24618025751072961,0.67055793991416313,0.24618025751072961
2018-12-17,6264,-0.64862093156608081,1.9091539740132912,2.5394249132251363,6264,1184,838,1948,4201,1948,1.0,0.18901660280970625,0.13378033205619413,0.31098339719029372,0.67065772669220947,0.31098339719029372
2018-12-18,6940,-0.95146415227939785,2.3045861170835193,2.9758910273829291,6940,1428,881,1907,4890,1907,1.0,0.20576368876080692,0.12694524495677234,0.27478386167146973,0.70461095100864557,0.27478386167146973
2018-12-19,7696,-1.2289560969155198,2.1482133627979847,2.9326137529268892,7696,1532,813,1839,5239,1839,1.0,0.19906444906444906,0.10563929313929314,0.23895530145530144,0.6807432432432432,0.23895530145530144
2018-12-20,6286,-0.91400550040298834,2.1992511731500461,2.7679159616143214,6286,1350,784,1857,4020,1857,1.0,0.21476296531975819,0.12472160356347439,0.29541839007317849,0.6395163856188355,0.29541839007317849
2018-12-21,7014,-2.0077610381927462,2.0568363284891507,3.8465225671318679,7014,1509,711,2344,4235,2344,1.0,0.21514114627887082,0.10136869118905047,0.33418876532648989,0.60379241516966065,0.33418876532648989
2018-12-22,3565,-1.1783544453816044,1.9581052101944894,3.0564135922242124,3565,702,316,917,2207,917,1.0,0.19691444600280505,0.088639551192145866,0.25722300140252452,0.61907433380084154,0.25722300140252452
2018-12-23,4579,-2.2653274158040513,1.7403653342428389,3.6009504456651831,4579,656,311,809,2764,809,1.0,0.14326272111814806,0.067918759554487881,0.17667613015942346,0.60362524568683118,0.17667613015942346
2018-12-24,4864,-1.8194365297233486,2.0945608867498753,3.374362554137984,4864,942,357,1104,3259,1104,1.0,0.19366776315789475,0.073396381578947373,0.22697368421052633,0.67002467105263153,0.22697368421052633
2018-12-25,4143,-2.1141731960777657,1.9836818265447942,3.6638246147316877,4143,1047,272,804,2628,804,1.0,0.25271542360608257,0.065652908520395847,0.1940622737146995,0.63432295438088337,0.1940622737146995
2018-12-26,5120,-1.9257391526222076,1.7047089535246771,3.4975792438600308,5120,996,444,1122,3332,1122,1.0,0.19453125,0.08671875,0.219140625,0.65078125,0.219140625
2018-12-27,5320,-1.5448975585085609,1.9557543866109106,3.0367784880731068,5320,1044,463,1221,3408,1221,1.0,0.19624060150375941,0.08703007518796993,0.22951127819548872,0.64060150375939851,0.22951127819548872
2018-12-28,4852,-1.2785093645333561,1.9093035842780637,2.7525497331992614,4852,898,579,1431,3130,1431,1.0,0.18507831821929102,0.11933223413025557,0.29492992580379224,0.64509480626545757,0.29492992580379224
2018-12-29,3517,-1.3748194848773057,2.0650334790263547,2.9946394637275091,3517,714,375,910,2105,910,1.0,0.20301393232868922,0.10662496445834518,0.25874324708558433,0.59852146715951093,0.25874324708558433
2018-12-30,2938,-1.2388151891299097,1.7742599878296255,2.9413464635635944,2938,532,288,761,1765,761,1.0,0.18107556160653507,0.098025867937372363,0.25901974132062627,0.60074880871341052,0.25901974132062627
2018-12-31,4558,-1.4258012933519018,1.8344281758092906,2.796442976370932,4558,862,430,1261,2958,1261,1.0,0.18911803422553752,0.094339622641509441,0.2766564282580079,0.6489688459850812,0.2766564282580079
2019-01-01,3346,-1.1431091888213538,1.8444587582620484,2.6484770959290316,3346,593,331,884,2113,884,1.0,0.17722653915122535,0.09892408846383742,0.26419605499103405,0.63150029886431558,0.26419605499103405
2019-01-02,6060,-1.263897778576103,1.9893476910162105,2.6486836762912316,6060,1236,827,1951,4187,1951,1.0,0.20396039603960395,0.13646864686468646,0.321947194719472,0.69092409240924091,0.321947194719472
2019-01-03,5757,-0.81576363570205157,1.8978067258377065,2.373961089249065,5757,986,1114,1867,3838,1867,1.0,0.17126975855480284,0.19350356088240403,0.32430085113774537,0.66666666666666663,0.32430085113774537
2019-01-04,5531,-1.1285777913988606,1.9171153999099395,2.4995137057529417,5531,1005,528,1505,3814,1505,1.0,0.18170312782498643,0.095461941782679444,0.27210269390706926,0.68956789007412767,0.27210269390706926
2019-01-05,3142,-1.3092384281694158,1.873468688227466,2.7486378342734068,3142,677,295,923,1954,923,1.0,0.21546785486950987,0.093889242520687463,0.29376193507320181,0.62189688096753659,0.29376193507320181
2019-01-06,2692,-1.4655363339792709,1.9316474043468093,3.1483686156676476,2692,699,336,654,1546,654,1.0,0.25965824665676079,0.12481426448736999,0.24294205052005943,0.5742942050520059,0.24294205052005943
