year,news_date,event_timestamp,url,source,tone_score,is_core_climate,is_policy_regulation,is_physical_risk,is_energy_geopolitics,is_cleantech,is_activism_litigation,n_active_buckets,priority_score,url_norm
2022,2022-01-01,2022-01-01 15:00:00 UTC,http://www.msn.com/en-us/weather/topstories/severe-weather-dangers-mark-1st-days-of-2022/vi-AAS1Kg1,msn.com,-25.0,0,0,1,0,0,0,1,26.0,http://msn.com/en-us/weather/topstories/severe-weather-dangers-mark-1st-days-of-2022/vi-AAS1Kg1
2022,2022-01-01,2022-01-01 11:30:00 UTC,https://www.epochtimes.com/gb/22/1/1/n13474020.htm,epochtimes.com,-17.9775280898876,0,1,1,0,0,0,2,20.9775280898876,https://epochtimes.com/gb/22/1/1/n13474020.htm
2022,2022-01-01,2022-01-01 22:45:00 UTC,https://keyt.com/news/national-world/cnn-other/2021/12/21/alleged-koala-massacre-prompts-hundreds-of-animal-cruelty-charges/,keyt.com,-14.123006833713,1,1,1,0,0,0,3,20.123006833713,https://keyt.com/news/national-world/cnn-other/2021/12/21/alleged-koala-massacre-prompts-hundreds-of-animal-cruelty-charges
2022,2022-01-01,2022-01-01 08:00:00 UTC,http://finance.cqnews.net/html/2022-01/01/content_926821451301011456.html,cqnews.net,14.2414860681115,1,1,0,0,0,0,2,19.2414860681115,http://finance.cqnews.net/html/2022-01/01/content_926821451301011456.html
2022,2022-01-01,2022-01-01 16:15:00 UTC,https://svet.sme.sk/c/22813403/poziare-v-colorade-znicili-stovky-domov-obete-zatial-neeviduju.html,svet.sme.sk,-15.1785714285714,1,0,1,0,0,0,2,19.1785714285714,https://svet.sme.sk/c/22813403/poziare-v-colorade-znicili-stovky-domov-obete-zatial-neeviduju.html
2022,2022-01-01,2022-01-01 21:00:00 UTC,https://www.onenewspage.com/n/Front+Page/1zo9wzjmq3/Colorado-hit-by-snow-after-hundreds-of-homes.htm,onenewspage.com,-17.8571428571429,0,0,1,0,0,0,1,18.8571428571429,https://onenewspage.com/n/Front+Page/1zo9wzjmq3/Colorado-hit-by-snow-after-hundreds-of-homes.htm
2022,2022-01-01,2022-01-01 19:15:00 UTC,https://www.euronews.com/2022/01/01/shoppers-rush-to-evacuate-store-as-wildfire-nears,euronews.com,-14.0,0,1,1,0,1,0,3,18.0,https://euronews.com/2022/01/01/shoppers-rush-to-evacuate-store-as-wildfire-nears
2022,2022-01-01,2022-01-01 20:30:00 UTC,http://shuju.aweb.com.cn/technology/20121015/255521.html,aweb.com.cn,-12.3018867924528,1,1,0,0,0,0,2,17.301886792452798,http://shuju.aweb.com.cn/technology/20121015/255521.html
2022,2022-01-01,2022-01-01 03:00:00 UTC,https://tienphong.vn/le-quyen-tinh-tu-ben-tinh-tre-ho-ngoc-ha-say-dam-hon-kim-ly-don-nam-moi-post1406153.tpo,tienphong.vn,16.301703163017,0,0,1,0,0,0,1,17.301703163017,https://tienphong.vn/le-quyen-tinh-tu-ben-tinh-tre-ho-ngoc-ha-say-dam-hon-kim-ly-don-nam-moi-post1406153.tpo
2022,2022-01-01,2022-01-01 05:30:00 UTC,https://www.wrcbtv.com/clip/15286780/david-karnes-overnight-weather-forecast,wrcbtv.com,-16.0,0,0,1,0,0,0,1,17.0,https://wrcbtv.com/clip/15286780/david-karnes-overnight-weather-forecast
2022,2022-01-01,2022-01-01 07:00:00 UTC,https://www.haberler.com/unlu-sarkici-kemenceyle-soz-kesti-14638648-haberi/,haberler.com,15.8415841584158,0,0,1,0,0,0,1,16.8415841584158,https://haberler.com/unlu-sarkici-kemenceyle-soz-kesti-14638648-haberi
2022,2022-01-01,2022-01-01 11:00:00 UTC,https://svenska.yle.fi/a/7-10010960,svenska.yle.fi,-11.8380062305296,1,1,0,0,0,0,2,16.8380062305296,https://svenska.yle.fi/a/7-10010960
2022,2022-01-01,2022-01-01 06:45:00 UTC,https://www.epw.in/author/tuli-bakshi,epw.in,-11.7647058823529,1,1,0,0,0,0,2,16.7647058823529,https://epw.in/author/tuli-bakshi
2022,2022-01-01,2022-01-01 09:00:00 UTC,https://economictimes.indiatimes.com/topic/philippines-typhoon-rai,indiatimes.com,-15.6862745098039,0,0,1,0,0,0,1,16.6862745098039,https://economictimes.indiatimes.com/topic/philippines-typhoon-rai
2022,2022-01-01,2022-01-01 03:15:00 UTC,https://tech.ifeng.com/c/8CPmvlS5E3A,ifeng.com,-13.5384615384615,1,0,0,0,0,0,1,16.538461538461497,https://tech.ifeng.com/c/8CPmvlS5E3A
2022,2022-01-01,2022-01-01 21:45:00 UTC,https://www.the-sun.com/news/4365856/weather-disasters-hurricane-ida-dixie-fire-kentucky-tornadoes/,the-sun.com,-9.52380952380952,1,1,1,0,1,0,4,16.52380952380952,https://the-sun.com/news/4365856/weather-disasters-hurricane-ida-dixie-fire-kentucky-tornadoes
2022,2022-01-01,2022-01-01 02:45:00 UTC,https://matabandung.pikiran-rakyat.com/pendidikan/pr-1823366869/kajian-islam-akronim-fokus-vs-salah-pokus,pikiran-rakyat.com,-11.4942528735632,1,1,0,0,0,0,2,16.494252873563198,https://matabandung.pikiran-rakyat.com/pendidikan/pr-1823366869/kajian-islam-akronim-fokus-vs-salah-pokus
2022,2022-01-01,2022-01-01 05:15:00 UTC,https://www.andhrajyothy.com/telugunews/edappadi-comments-chennai-tamilnadu-mrgs-national-1922010109210464,andhrajyothy.com,-13.4020618556701,0,1,1,0,0,0,2,16.402061855670098,https://andhrajyothy.com/telugunews/edappadi-comments-chennai-tamilnadu-mrgs-national-1922010109210464
2022,2022-01-01,2022-01-01 05:30:00 UTC,https://www.thejasnews.com/latestnews/mata-vaishno-devi-temple-stampede-the-death-toll-rose-to-12-194739,thejasnews.com,-15.3846153846154,0,0,1,0,0,0,1,16.3846153846154,https://thejasnews.com/latestnews/mata-vaishno-devi-temple-stampede-the-death-toll-rose-to-12-194739
2022,2022-01-01,2022-01-01 19:30:00 UTC,https://www.gwhatchet.com/author/sophia-young/,gwhatchet.com,15.3846153846154,0,0,1,0,0,0,1,16.3846153846154,https://gwhatchet.com/author/sophia-young
2022,2022-01-01,2022-01-01 09:45:00 UTC,https://english.ahram.org.eg/NewsContent/2/8/452185/World/Region/-Yearender--Events-that-marked-a-tumultuous-year-.aspx,ahram.org.eg,-8.33333333333333,1,1,1,1,0,0,4,16.33333333333333,https://english.ahram.org.eg/NewsContent/2/8/452185/World/Region/-Yearender--Events-that-marked-a-tumultuous-year-.aspx
2022,2022-01-01,2022-01-01 09:45:00 UTC,https://english.ahram.org.eg/News/452185.aspx,ahram.org.eg,-8.33333333333333,1,1,1,1,0,0,4,16.33333333333333,https://english.ahram.org.eg/News/452185.aspx
2022,2022-01-01,2022-01-01 21:00:00 UTC,https://tsn.ua/ru/ukrayina/kogda-priehali-mediki-to-17-letnyaya-devushka-uzhe-byla-mertvoy-v-zakarpate-semya-otravilas-ugarnym-gazom-1944961.html,tsn.ua,-12.9032258064516,1,0,0,0,0,0,1,15.9032258064516,https://tsn.ua/ru/ukrayina/kogda-priehali-mediki-to-17-letnyaya-devushka-uzhe-byla-mertvoy-v-zakarpate-semya-otravilas-ugarnym-gazom-1944961.html
2022,2022-01-01,2022-01-01 00:45:00 UTC,https://www.kfdi.com/2021/12/31/at-least-500-homes-destroyed-by-colorado-wildfires/,kfdi.com,-12.7906976744186,0,1,1,0,0,0,2,15.7906976744186,https://kfdi.com/2021/12/31/at-least-500-homes-destroyed-by-colorado-wildfires
2022,2022-01-01,2022-01-01 02:00:00 UTC,http://www.news.cn/politics/2022-01/01/c_1128223363.htm,news.cn,-12.7494456762749,0,1,1,0,0,0,2,15.7494456762749,http://news.cn/politics/2022-01/01/c_1128223363.htm
2022,2022-01-02,2022-01-02 10:00:00 UTC,https://iraqakhbar.com/3430080,iraqakhbar.com,-20.6521739130435,0,0,1,0,0,0,1,21.6521739130435,https://iraqakhbar.com/3430080
2022,2022-01-02,2022-01-02 07:15:00 UTC,https://www.fox8tv.com/kentucky-governor-declares-state-of-emergency-after-tornado-warned-storms-cause-significant-damage/,fox8tv.com,-17.2413793103448,0,1,1,0,0,0,2,20.2413793103448,https://fox8tv.com/kentucky-governor-declares-state-of-emergency-after-tornado-warned-storms-cause-significant-damage
2022,2022-01-02,2022-01-02 01:15:00 UTC,https://www.12newsnow.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58,12newsnow.com,-19.2307692307692,0,0,1,0,0,0,1,20.2307692307692,https://12newsnow.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58
2022,2022-01-02,2022-01-02 12:15:00 UTC,https://www.zawya.com/mena/en/press-releases/story/Japan_renews_support_to_improve_lifesavingnbspwater_sanitation_and_hygiene_services_in_Yemen-ZAWYA20220102115341/,zawya.com,-15.0,1,1,0,0,0,0,2,20.0,https://zawya.com/mena/en/press-releases/story/Japan_renews_support_to_improve_lifesavingnbspwater_sanitation_and_hygiene_services_in_Yemen-ZAWYA20220102115341
2022,2022-01-02,2022-01-02 05:30:00 UTC,https://vnmedia.vn/giai-tri-so/202201/vtv-awards-2021-huong-vi-tinh-than-gianh-giai-phim-truyen-hinh-an-tuong-ef20ae5/,vnmedia.vn,18.3856502242152,0,0,1,0,0,0,1,19.3856502242152,https://vnmedia.vn/giai-tri-so/202201/vtv-awards-2021-huong-vi-tinh-than-gianh-giai-phim-truyen-hinh-an-tuong-ef20ae5
2022,2022-01-02,2022-01-02 04:15:00 UTC,https://biztoc.com/p/97cq26ic,biztoc.com,-18.1818181818182,0,0,1,0,0,0,1,19.1818181818182,https://biztoc.com/p/97cq26ic
2022,2022-01-02,2022-01-02 13:15:00 UTC,https://www.alwatanvoice.com/arabic/news/2022/01/02/1454060.html,alwatanvoice.com,-18.0952380952381,0,0,1,0,0,0,1,19.0952380952381,https://alwatanvoice.com/arabic/news/2022/01/02/1454060.html
2022,2022-01-02,2022-01-02 01:00:00 UTC,https://www.wthr.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58,wthr.com,-17.3913043478261,0,0,1,0,0,0,1,18.3913043478261,https://wthr.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58
2022,2022-01-02,2022-01-02 08:30:00 UTC,https://www.minghui.org/mh/articles/2022/1/2/%E5%85%B0%E7%9B%B8%E5%8D%8E%E5%9C%A8%E6%88%90%E9%83%BD%E5%A5%B3%E5%AD%90%E7%9B%91%E7%8B%B1%E9%81%AD%E8%8D%AF%E7%89%A9%E7%AD%89%E8%BF%AB%E5%AE%B3-436316.html,minghui.org,-14.903129657228,0,1,1,0,0,0,2,17.903129657228,https://minghui.org/mh/articles/2022/1/2/%E5%85%B0%E7%9B%B8%E5%8D%8E%E5%9C%A8%E6%88%90%E9%83%BD%E5%A5%B3%E5%AD%90%E7%9B%91%E7%8B%B1%E9%81%AD%E8%8D%AF%E7%89%A9%E7%AD%89%E8%BF%AB%E5%AE%B3-436316.html
2022,2022-01-02,2022-01-02 02:45:00 UTC,https://www.11alive.com/article/weather/severe-weather-preps-how-to-get-tornado-warnings-to-your-phone/85-5fd63c6f-6cf5-4402-83ec-5bbc19cd12d5,11alive.com,-16.6666666666667,0,0,1,0,0,0,1,17.6666666666667,https://11alive.com/article/weather/severe-weather-preps-how-to-get-tornado-warnings-to-your-phone/85-5fd63c6f-6cf5-4402-83ec-5bbc19cd12d5
2022,2022-01-02,2022-01-02 21:30:00 UTC,https://www.arabnews.com/node/1996871/colorado-fire-victims-begin-new-year-surveying-destruction,arabnews.com,-14.6341463414634,0,1,1,0,0,0,2,17.6341463414634,https://arabnews.com/node/1996871/colorado-fire-victims-begin-new-year-surveying-destruction
2022,2022-01-02,2022-01-02 06:00:00 UTC,https://biztoc.com/p/yers7m8w,biztoc.com,-14.2857142857143,0,1,1,0,0,0,2,17.2857142857143,https://biztoc.com/p/yers7m8w
2022,2022-01-02,2022-01-02 19:00:00 UTC,http://shuju.aweb.com.cn/technology/2010/1103/3114104437100.shtml,aweb.com.cn,-14.0495867768595,1,0,0,0,0,0,1,17.0495867768595,http://shuju.aweb.com.cn/technology/2010/1103/3114104437100.shtml
2022,2022-01-02,2022-01-02 04:30:00 UTC,https://cairoscene.com/Buzz/National-Volunteer-Award-Celebrates-Egypt-s-Good-Samaritans,cairoscene.com,11.9453924914676,1,1,0,0,0,0,2,16.9453924914676,https://cairoscene.com/Buzz/National-Volunteer-Award-Celebrates-Egypt-s-Good-Samaritans
2022,2022-01-02,2022-01-02 01:15:00 UTC,https://hebei.hebnews.cn/2022-01/02/content_8701845.htm,hebei.hebnews.cn,11.7739403453689,1,1,0,0,0,0,2,16.7739403453689,https://hebei.hebnews.cn/2022-01/02/content_8701845.htm
2022,2022-01-02,2022-01-02 22:00:00 UTC,https://www.singtaousa.com/2022-01-02/%E6%AD%90%E6%B4%B2%E8%B7%A8%E5%B9%B4%E6%94%BE%E7%85%99%E8%8A%B1%E9%87%803%E6%AD%BB%E9%80%BE80%E5%82%B7-%E6%B3%95%E5%9C%8B874%E8%BC%9B%E8%BB%8A%E8%A2%AB%E7%B7%83%E7%81%AB%E7%87%92%E6%AF%80/3851848,singtaousa.com,-11.7469879518072,1,1,0,0,0,0,2,16.7469879518072,https://singtaousa.com/2022-01-02/%E6%AD%90%E6%B4%B2%E8%B7%A8%E5%B9%B4%E6%94%BE%E7%85%99%E8%8A%B1%E9%87%803%E6%AD%BB%E9%80%BE80%E5%82%B7-%E6%B3%95%E5%9C%8B874%E8%BC%9B%E8%BB%8A%E8%A2%AB%E7%B7%83%E7%81%AB%E7%87%92%E6%AF%80/3851848
2022,2022-01-02,2022-01-02 04:00:00 UTC,https://biztoc.com/p/ezxami79,biztoc.com,-15.625,0,0,1,0,0,0,1,16.625,https://biztoc.com/p/ezxami79
2022,2022-01-02,2022-01-02 18:45:00 UTC,https://www.merdeka.com/peristiwa/banjir-rendam-sejumlah-permukiman-di-aceh-timiang-warga-dievakuasi.html,merdeka.com,-15.5080213903743,0,0,1,0,0,0,1,16.5080213903743,https://merdeka.com/peristiwa/banjir-rendam-sejumlah-permukiman-di-aceh-timiang-warga-dievakuasi.html
2022,2022-01-02,2022-01-02 01:00:00 UTC,https://www.10tv.com/article/weather/severe-weather/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58,10tv.com,-15.3846153846154,0,0,1,0,0,0,1,16.3846153846154,https://10tv.com/article/weather/severe-weather/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58
2022,2022-01-02,2022-01-02 03:30:00 UTC,https://www.wtsp.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58,wtsp.com,-15.3846153846154,0,0,1,0,0,0,1,16.3846153846154,https://wtsp.com/article/news/local/multiple-grass-fires-boulder-county/73-d98c59a1-480e-47cc-b2b3-8a82baca0a58
2022,2022-01-02,2022-01-02 11:45:00 UTC,https://english.ahram.org.eg/NewsContent/2/8/452185/World/Region/-Yearender--Events-that-marked-a-tumultuous-year.aspx,ahram.org.eg,-8.33333333333333,1,1,1,1,0,0,4,16.33333333333333,https://english.ahram.org.eg/NewsContent/2/8/452185/World/Region/-Yearender--Events-that-marked-a-tumultuous-year.aspx
2022,2022-01-02,2022-01-02 02:00:00 UTC,http://dnaberita.com/2021/08/13/sejumlah-kawasan-di-marelan-dan-labuhan-kebanjiran-ini-sebabnya/,dnaberita.com,-13.265306122449,0,1,1,0,0,0,2,16.265306122448997,http://dnaberita.com/2021/08/13/sejumlah-kawasan-di-marelan-dan-labuhan-kebanjiran-ini-sebabnya
2022,2022-01-02,2022-01-02 14:45:00 UTC,https://batam.tribunnews.com/2022/01/02/cantiknya-amanda-manopo-saat-kenakan-busana-ini-di-bali-langsung-banjir-pujian,tribunnews.com,15.1260504201681,0,0,1,0,0,0,1,16.1260504201681,https://batam.tribunnews.com/2022/01/02/cantiknya-amanda-manopo-saat-kenakan-busana-ini-di-bali-langsung-banjir-pujian
2022,2022-01-02,2022-01-02 07:00:00 UTC,https://baomoi.com/10-tham-hoa-thien-nhien-gay-ton-that-nang-ne-nhat-tren-the-gioi-nam-2021/c/41388465.epi,baomoi.com,-12.8205128205128,0,1,1,0,0,0,2,15.8205128205128,https://baomoi.com/10-tham-hoa-thien-nhien-gay-ton-that-nang-ne-nhat-tren-the-gioi-nam-2021/c/41388465.epi
2022,2022-01-03,2022-01-03 03:30:00 UTC,https://play.stuff.co.nz/details/_6289682173001,stuff.co.nz,-20.0,0,0,1,0,0,0,1,21.0,https://play.stuff.co.nz/details/_6289682173001
2022,2022-01-03,2022-01-03 15:15:00 UTC,https://www.turkiyegazetesi.com.tr/dunya/815694.aspx,turkiyegazetesi.com.tr,-19.8412698412698,0,0,1,0,0,0,1,20.8412698412698,https://turkiyegazetesi.com.tr/dunya/815694.aspx
2022,2022-01-03,2022-01-03 01:45:00 UTC,http://www.akhbar-alkhaleej.com/news/article/1280348,akhbar-alkhaleej.com,-19.3548387096774,0,0,1,0,0,0,1,20.3548387096774,http://akhbar-alkhaleej.com/news/article/1280348
2022,2022-01-03,2022-01-03 06:30:00 UTC,https://health.tvbs.com.tw/medical/331190,tvbs.com.tw,-16.9665809768638,1,0,0,0,0,0,1,19.9665809768638,https://health.tvbs.com.tw/medical/331190
2022,2022-01-03,2022-01-03 19:45:00 UTC,https://www.jpnn.com/news/selangor-dan-kuala-lumpur-lumpuh-malaysia-tekor-rp-684-triliun,jpnn.com,-13.5678391959799,1,1,1,0,0,0,3,19.5678391959799,https://jpnn.com/news/selangor-dan-kuala-lumpur-lumpuh-malaysia-tekor-rp-684-triliun
2022,2022-01-03,2022-01-03 13:30:00 UTC,https://www.northcountrypublicradio.org/news/npr/1069837718/as-2022-starts-most-afghans-don-t-have-enough-food-to-eat,northcountrypublicradio.org,-18.1818181818182,0,0,1,0,0,0,1,19.1818181818182,https://northcountrypublicradio.org/news/npr/1069837718/as-2022-starts-most-afghans-don-t-have-enough-food-to-eat
2022,2022-01-03,2022-01-03 19:00:00 UTC,https://www.haberler.com/ankara-valiliginden-su-baskini-sel-ve-cig-14642891-haberi/,haberler.com,-17.6100628930818,0,0,1,0,0,0,1,18.6100628930818,https://haberler.com/ankara-valiliginden-su-baskini-sel-ve-cig-14642891-haberi
2022,2022-01-03,2022-01-03 04:00:00 UTC,https://www.qdnd.vn/quoc-te/doi-song/10-tham-hoa-thien-tai-gay-ton-kem-nhat-trong-nam-2021-682302,qdnd.vn,-15.5932203389831,0,1,1,0,0,0,2,18.5932203389831,https://qdnd.vn/quoc-te/doi-song/10-tham-hoa-thien-tai-gay-ton-kem-nhat-trong-nam-2021-682302
2022,2022-01-03,2022-01-03 11:00:00 UTC,https://regional.kompas.com/read/2022/01/03/173049578/banjir-rendam-14-kecamatan-di-jambi-5000-jiwa-mengungsi,kompas.com,-14.4827586206897,1,0,1,0,0,0,2,18.4827586206897,https://regional.kompas.com/read/2022/01/03/173049578/banjir-rendam-14-kecamatan-di-jambi-5000-jiwa-mengungsi
2022,2022-01-03,2022-01-03 07:30:00 UTC,https://www.israelnationalnews.com/flashes/563010,israelnationalnews.com,-17.2413793103448,0,0,1,0,0,0,1,18.2413793103448,https://israelnationalnews.com/flashes/563010
2022,2022-01-03,2022-01-03 19:00:00 UTC,https://www.haberler.com/son-dakika-ankara-valiliginden-su-baskini-sel-ve-cig-14642885-haberi/,haberler.com,-16.969696969697,0,0,1,0,0,0,1,17.969696969697,https://haberler.com/son-dakika-ankara-valiliginden-su-baskini-sel-ve-cig-14642885-haberi
2022,2022-01-03,2022-01-03 11:30:00 UTC,https://purwakarta.pikiran-rakyat.com/purwakarta/pr-553385541/minibus-tabrak-belakang-di-tol-cipularang-1-korban-tewas-dan-5-penumpang-lain-luka-luka,pikiran-rakyat.com,-14.84375,0,1,1,0,0,0,2,17.84375,https://purwakarta.pikiran-rakyat.com/purwakarta/pr-553385541/minibus-tabrak-belakang-di-tol-cipularang-1-korban-tewas-dan-5-penumpang-lain-luka-luka
2022,2022-01-03,2022-01-03 04:00:00 UTC,https://batam.tribunnews.com/2022/01/03/7-negara-bagian-malaysia-diterjang-banjir-ribuan-orang-dievakuasi-pemerintah-siapkan-bantuan-tunai,tribunnews.com,-11.4754098360656,1,1,1,0,0,0,3,17.4754098360656,https://batam.tribunnews.com/2022/01/03/7-negara-bagian-malaysia-diterjang-banjir-ribuan-orang-dievakuasi-pemerintah-siapkan-bantuan-tunai
2022,2022-01-03,2022-01-03 15:00:00 UTC,https://aceh.tribunnews.com/2022/01/03/pemkab-aceh-utara-tetapkan-status-tanggap-darurat-penanganan-bencana-alam-banjir,tribunnews.com,-14.3540669856459,0,1,1,0,0,0,2,17.3540669856459,https://aceh.tribunnews.com/2022/01/03/pemkab-aceh-utara-tetapkan-status-tanggap-darurat-penanganan-bencana-alam-banjir
2022,2022-01-03,2022-01-03 22:30:00 UTC,https://www.wenxuecity.com/news/2022/01/03/11175983.html,wenxuecity.com,-12.1405750798722,1,1,0,0,0,0,2,17.1405750798722,https://wenxuecity.com/news/2022/01/03/11175983.html
2022,2022-01-03,2022-01-03 23:30:00 UTC,https://www.9news.com/article/news/local/wildfire/marshall-fire-tax-filing-extension/73-22c3a25c-9277-4cb7-861a-f65284b4b4a3,9news.com,-16.1290322580645,0,0,1,0,0,0,1,17.1290322580645,https://9news.com/article/news/local/wildfire/marshall-fire-tax-filing-extension/73-22c3a25c-9277-4cb7-861a-f65284b4b4a3
2022,2022-01-03,2022-01-03 10:45:00 UTC,https://www.ksmu.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,ksmu.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://ksmu.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:00:00 UTC,https://www.kwit.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,kwit.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://kwit.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:00:00 UTC,https://www.ypradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,ypradio.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://ypradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:00:00 UTC,https://www.iowapublicradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,iowapublicradio.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://iowapublicradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:00:00 UTC,https://www.wuky.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,wuky.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://wuky.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:15:00 UTC,https://www.wqcs.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,wqcs.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://wqcs.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 11:30:00 UTC,https://www.wnmufm.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,wnmufm.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://wnmufm.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 12:30:00 UTC,https://www.southcarolinapublicradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,southcarolinapublicradio.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://southcarolinapublicradio.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-03,2022-01-03 12:30:00 UTC,https://www.wboi.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan,wboi.org,-13.8888888888889,0,1,1,0,0,0,2,16.8888888888889,https://wboi.org/2022-01-03/multiple-factors-including-taliban-takeover-contribute-to-hunger-in-afghanistan
2022,2022-01-04,2022-01-04 09:15:00 UTC,https://www.yeniakit.com.tr/haber/atipik-depresyon-nedir-belirtileri-nelerdir-1613836.html,yeniakit.com.tr,-21.4285714285714,0,0,1,0,0,0,1,22.4285714285714,https://yeniakit.com.tr/haber/atipik-depresyon-nedir-belirtileri-nelerdir-1613836.html
2022,2022-01-04,2022-01-04 10:00:00 UTC,https://defimedia.info/grande-reforme-attendue-dans-le-milieu-carceral-les-remissions-bientot-abolies,defimedia.info,-13.7142857142857,1,1,0,0,0,0,2,18.7142857142857,https://defimedia.info/grande-reforme-attendue-dans-le-milieu-carceral-les-remissions-bientot-abolies
2022,2022-01-04,2022-01-04 15:15:00 UTC,https://regional.kompas.com/read/2022/01/04/215346078/banjir-di-aceh-utara-dua-bocah-tewas-terseret-arus,kompas.com,-17.4603174603175,0,0,1,0,0,0,1,18.4603174603175,https://regional.kompas.com/read/2022/01/04/215346078/banjir-di-aceh-utara-dua-bocah-tewas-terseret-arus
2022,2022-01-04,2022-01-04 03:00:00 UTC,http://www.habervitrini.com/iranda-sel-felaketi-olu-ve-yaralilar-var/1058350,habervitrini.com,-16.8316831683168,0,0,1,0,0,0,1,17.8316831683168,http://habervitrini.com/iranda-sel-felaketi-olu-ve-yaralilar-var/1058350
2022,2022-01-04,2022-01-04 06:00:00 UTC,https://talk.ltn.com.tw/article/breakingnews/3789409,ltn.com.tw,-14.1342756183746,0,1,1,0,0,0,2,17.134275618374602,https://talk.ltn.com.tw/article/breakingnews/3789409
2022,2022-01-04,2022-01-04 07:00:00 UTC,https://www.sbs.com.au/news/chilean-beekepers-protest-with-thousands-of-bees/f39ce79a-1b31-4ab0-8c16-5134155652d7,sbs.com.au,-16.1290322580645,0,0,1,0,0,0,1,17.1290322580645,https://sbs.com.au/news/chilean-beekepers-protest-with-thousands-of-bees/f39ce79a-1b31-4ab0-8c16-5134155652d7
2022,2022-01-04,2022-01-04 06:30:00 UTC,https://plo.vn/quoc-te/thu-do-washington-dc-te-liet-hoan-toan-vi-tran-bao-tuyet-lon-1037234.html,plo.vn,-13.6222910216718,0,1,1,0,0,0,2,16.6222910216718,https://plo.vn/quoc-te/thu-do-washington-dc-te-liet-hoan-toan-vi-tran-bao-tuyet-lon-1037234.html
2022,2022-01-04,2022-01-04 14:00:00 UTC,https://dogruhaber.com.tr/haber/804157-iranda-sel-8-olu/,dogruhaber.com.tr,-15.5339805825243,0,0,1,0,0,0,1,16.5339805825243,https://dogruhaber.com.tr/haber/804157-iranda-sel-8-olu
2022,2022-01-04,2022-01-04 13:45:00 UTC,https://www.konhaber.com/haber-endonezya_da_sellerde_2_cocuk_hayatini_kaybetti-1683422.html,konhaber.com,-13.4831460674157,0,1,1,0,0,0,2,16.4831460674157,https://konhaber.com/haber-endonezya_da_sellerde_2_cocuk_hayatini_kaybetti-1683422.html
